year,ssp585,ssp245,ssp370,ssp126
1850,-0.2562052908991222,-0.2562052908991222,-0.2562052908991222,-0.2562052908991222
1851,0.7097198919026224,0.7097198919026224,0.7097198919026224,0.7097198919026224
1852,-0.06620707088941248,-0.06620707088941248,-0.06620707088941248,-0.06620707088941248
1853,0.03074925623844453,0.03074925623844453,0.03074925623844453,0.03074925623844453
1854,0.21398500150127087,0.21398500150127087,0.21398500150127087,0.21398500150127087
1855,0.10722568274223312,0.10722568274223312,0.10722568274223312,0.10722568274223312
1856,0.21789541699299067,0.21789541699299067,0.21789541699299067,0.21789541699299067
1857,0.330747268456511,0.330747268456511,0.330747268456511,0.330747268456511
1858,0.464046261354443,0.464046261354443,0.464046261354443,0.464046261354443
1859,0.524939038793726,0.524939038793726,0.524939038793726,0.524939038793726
1860,-0.21588187708761863,-0.21588187708761863,-0.21588187708761863,-0.21588187708761863
1861,-0.2617367022150263,-0.2617367022150263,-0.2617367022150263,-0.2617367022150263
1862,-0.7191003184725652,-0.7191003184725652,-0.7191003184725652,-0.7191003184725652
1863,1.004987762640504,1.004987762640504,1.004987762640504,1.004987762640504
1864,0.4213113110965192,0.4213113110965192,0.4213113110965192,0.4213113110965192
1865,0.3426372435674079,0.3426372435674079,0.3426372435674079,0.3426372435674079
1866,0.8472930982377413,0.8472930982377413,0.8472930982377413,0.8472930982377413
1867,0.37508826655903565,0.37508826655903565,0.37508826655903565,0.37508826655903565
1868,0.387265536016875,0.387265536016875,0.387265536016875,0.387265536016875
1869,-0.2029565007395998,-0.2029565007395998,-0.2029565007395998,-0.2029565007395998
1870,0.5303696336547785,0.5303696336547785,0.5303696336547785,0.5303696336547785
1871,0.2001923850069123,0.2001923850069123,0.2001923850069123,0.2001923850069123
1872,-0.24651444027298772,-0.24651444027298772,-0.24651444027298772,-0.24651444027298772
1873,1.2198795063570607,1.2198795063570607,1.2198795063570607,1.2198795063570607
1874,-0.3448985036236453,-0.3448985036236453,-0.3448985036236453,-0.3448985036236453
1875,0.8676140233875272,0.8676140233875272,0.8676140233875272,0.8676140233875272
1876,0.7385853819685624,0.7385853819685624,0.7385853819685624,0.7385853819685624
1877,0.05321795893795493,0.05321795893795493,0.05321795893795493,0.05321795893795493
1878,0.7390135038754463,0.7390135038754463,0.7390135038754463,0.7390135038754463
1879,-0.23450353469356272,-0.23450353469356272,-0.23450353469356272,-0.23450353469356272
1880,0.11597913884025952,0.11597913884025952,0.11597913884025952,0.11597913884025952
1881,-0.3512603474114061,-0.3512603474114061,-0.3512603474114061,-0.3512603474114061
1882,0.32450416612186106,0.32450416612186106,0.32450416612186106,0.32450416612186106
1883,-1.0952043490566266,-1.0952043490566266,-1.0952043490566266,-1.0952043490566266
1884,-1.9948273277006943,-1.9948273277006943,-1.9948273277006943,-1.9948273277006943
1885,-0.7098430853971678,-0.7098430853971678,-0.7098430853971678,-0.7098430853971678
1886,-0.3657690795697653,-0.3657690795697653,-0.3657690795697653,-0.3657690795697653
1887,-0.10022184702279081,-0.10022184702279081,-0.10022184702279081,-0.10022184702279081
1888,0.6938544353949394,0.6938544353949394,0.6938544353949394,0.6938544353949394
1889,-0.6453681311699951,-0.6453681311699951,-0.6453681311699951,-0.6453681311699951
1890,0.47241923531512825,0.47241923531512825,0.47241923531512825,0.47241923531512825
1891,-0.41310142050538734,-0.41310142050538734,-0.41310142050538734,-0.41310142050538734
1892,0.13107342128660898,0.13107342128660898,0.13107342128660898,0.13107342128660898
1893,0.7590344899770355,0.7590344899770355,0.7590344899770355,0.7590344899770355
1894,0.3870765773058511,0.3870765773058511,0.3870765773058511,0.3870765773058511
1895,0.31433850239241845,0.31433850239241845,0.31433850239241845,0.31433850239241845
1896,-0.6277660350017527,-0.6277660350017527,-0.6277660350017527,-0.6277660350017527
1897,-0.10598582001763295,-0.10598582001763295,-0.10598582001763295,-0.10598582001763295
1898,-0.22502355436220645,-0.22502355436220645,-0.22502355436220645,-0.22502355436220645
1899,-0.08143151012179244,-0.08143151012179244,-0.08143151012179244,-0.08143151012179244
1900,-0.2732813789195974,-0.2732813789195974,-0.2732813789195974,-0.2732813789195974
1901,-0.6917151792998764,-0.6917151792998764,-0.6917151792998764,-0.6917151792998764
1902,-0.7781311290486745,-0.7781311290486745,-0.7781311290486745,-0.7781311290486745
1903,-1.4243753313438383,-1.4243753313438383,-1.4243753313438383,-1.4243753313438383
1904,-1.1807529751576342,-1.1807529751576342,-1.1807529751576342,-1.1807529751576342
1905,-0.5667620403156781,-0.5667620403156781,-0.5667620403156781,-0.5667620403156781
1906,-0.9421134008892886,-0.9421134008892886,-0.9421134008892886,-0.9421134008892886
1907,0.09728945503303232,0.09728945503303232,0.09728945503303232,0.09728945503303232
1908,-0.11719765979664432,-0.11719765979664432,-0.11719765979664432,-0.11719765979664432
1909,-0.6822348086238849,-0.6822348086238849,-0.6822348086238849,-0.6822348086238849
1910,-0.26275773050979717,-0.26275773050979717,-0.26275773050979717,-0.26275773050979717
1911,-0.4309370122072727,-0.4309370122072727,-0.4309370122072727,-0.4309370122072727
1912,-0.6595146225635717,-0.6595146225635717,-0.6595146225635717,-0.6595146225635717
1913,-0.3691275311712786,-0.3691275311712786,-0.3691275311712786,-0.3691275311712786
1914,-0.764574503027257,-0.764574503027257,-0.764574503027257,-0.764574503027257
1915,-0.9697323211835673,-0.9697323211835673,-0.9697323211835673,-0.9697323211835673
1916,0.1926170303953348,0.1926170303953348,0.1926170303953348,0.1926170303953348
1917,-0.3867374587249138,-0.3867374587249138,-0.3867374587249138,-0.3867374587249138
1918,0.026163612640977496,0.026163612640977496,0.026163612640977496,0.026163612640977496
1919,0.2847214590272566,0.2847214590272566,0.2847214590272566,0.2847214590272566
1920,-0.5112264472076715,-0.5112264472076715,-0.5112264472076715,-0.5112264472076715
1921,0.24496625399785443,0.24496625399785443,0.24496625399785443,0.24496625399785443
1922,-0.5873103337606063,-0.5873103337606063,-0.5873103337606063,-0.5873103337606063
1923,-0.018653873536325583,-0.018653873536325583,-0.018653873536325583,-0.018653873536325583
1924,-0.3191797427870294,-0.3191797427870294,-0.3191797427870294,-0.3191797427870294
1925,0.801216596389702,0.801216596389702,0.801216596389702,0.801216596389702
1926,-0.08365683449166494,-0.08365683449166494,-0.08365683449166494,-0.08365683449166494
1927,0.5676599980300591,0.5676599980300591,0.5676599980300591,0.5676599980300591
1928,-0.22030187660137326,-0.22030187660137326,-0.22030187660137326,-0.22030187660137326
1929,-0.005320846751061259,-0.005320846751061259,-0.005320846751061259,-0.005320846751061259
1930,-0.26124021846643486,-0.26124021846643486,-0.26124021846643486,-0.26124021846643486
1931,-0.45279292230562457,-0.45279292230562457,-0.45279292230562457,-0.45279292230562457
1932,0.4828684592497715,0.4828684592497715,0.4828684592497715,0.4828684592497715
1933,-0.7794893182327114,-0.7794893182327114,-0.7794893182327114,-0.7794893182327114
1934,0.19011780688710778,0.19011780688710778,0.19011780688710778,0.19011780688710778
1935,-0.4080697112700403,-0.4080697112700403,-0.4080697112700403,-0.4080697112700403
1936,0.6197620030985764,0.6197620030985764,0.6197620030985764,0.6197620030985764
1937,0.3616174209503856,0.3616174209503856,0.3616174209503856,0.3616174209503856
1938,0.06378543129780795,0.06378543129780795,0.06378543129780795,0.06378543129780795
1939,0.9034735242374374,0.9034735242374374,0.9034735242374374,0.9034735242374374
1940,-0.3975387782517053,-0.3975387782517053,-0.3975387782517053,-0.3975387782517053
1941,0.7017018672864515,0.7017018672864515,0.7017018672864515,0.7017018672864515
1942,-0.02369459258702067,-0.02369459258702067,-0.02369459258702067,-0.02369459258702067
1943,0.44989664240803384,0.44989664240803384,0.44989664240803384,0.44989664240803384
1944,-0.3699558804559827,-0.3699558804559827,-0.3699558804559827,-0.3699558804559827
1945,0.3116724340205226,0.3116724340205226,0.3116724340205226,0.3116724340205226
1946,0.7935565652111004,0.7935565652111004,0.7935565652111004,0.7935565652111004
1947,0.18693284331671278,0.18693284331671278,0.18693284331671278,0.18693284331671278
1948,0.48005667125247875,0.48005667125247875,0.48005667125247875,0.48005667125247875
1949,0.14990002147753834,0.14990002147753834,0.14990002147753834,0.14990002147753834
1950,1.1742915123883149,1.1742915123883149,1.1742915123883149,1.1742915123883149
1951,0.39448402632072443,0.39448402632072443,0.39448402632072443,0.39448402632072443
1952,0.2873406474509115,0.2873406474509115,0.2873406474509115,0.2873406474509115
1953,0.9194401666745714,0.9194401666745714,0.9194401666745714,0.9194401666745714
1954,0.101981269650532,0.101981269650532,0.101981269650532,0.101981269650532
1955,-0.0025848918386481845,-0.0025848918386481845,-0.0025848918386481845,-0.0025848918386481845
1956,1.1203415233081992,1.1203415233081992,1.1203415233081992,1.1203415233081992
1957,-0.17158269348038158,-0.17158269348038158,-0.17158269348038158,-0.17158269348038158
1958,1.0864539065881327,1.0864539065881327,1.0864539065881327,1.0864539065881327
1959,0.26347072339411204,0.26347072339411204,0.26347072339411204,0.26347072339411204
1960,-0.2586187810983014,-0.2586187810983014,-0.2586187810983014,-0.2586187810983014
1961,0.3916567204066993,0.3916567204066993,0.3916567204066993,0.3916567204066993
1962,-0.007584691816997391,-0.007584691816997391,-0.007584691816997391,-0.007584691816997391
1963,-0.8482229444323663,-0.8482229444323663,-0.8482229444323663,-0.8482229444323663
1964,-1.460598962831693,-1.460598962831693,-1.460598962831693,-1.460598962831693
1965,-0.3051004929927646,-0.3051004929927646,-0.3051004929927646,-0.3051004929927646
1966,-0.12035231115699396,-0.12035231115699396,-0.12035231115699396,-0.12035231115699396
1967,0.1418431610725489,0.1418431610725489,0.1418431610725489,0.1418431610725489
1968,-0.09135055242431744,-0.09135055242431744,-0.09135055242431744,-0.09135055242431744
1969,0.06128099740627435,0.06128099740627435,0.06128099740627435,0.06128099740627435
1970,0.10849804558783749,0.10849804558783749,0.10849804558783749,0.10849804558783749
1971,-0.6975685691383572,-0.6975685691383572,-0.6975685691383572,-0.6975685691383572
1972,-0.5231131786397416,-0.5231131786397416,-0.5231131786397416,-0.5231131786397416
1973,-0.022139190472604486,-0.022139190472604486,-0.022139190472604486,-0.022139190472604486
1974,-0.1735978596815363,-0.1735978596815363,-0.1735978596815363,-0.1735978596815363
1975,-0.6981974448518079,-0.6981974448518079,-0.6981974448518079,-0.6981974448518079
1976,-0.22537462465581148,-0.22537462465581148,-0.22537462465581148,-0.22537462465581148
1977,-0.19737086733386677,-0.19737086733386677,-0.19737086733386677,-0.19737086733386677
1978,0.5250457646190458,0.5250457646190458,0.5250457646190458,0.5250457646190458
1979,-0.18328894263585438,-0.18328894263585438,-0.18328894263585438,-0.18328894263585438
1980,0.894561864501256,0.894561864501256,0.894561864501256,0.894561864501256
1981,0.6453962854156791,0.6453962854156791,0.6453962854156791,0.6453962854156791
1982,-0.43318724199046077,-0.43318724199046077,-0.43318724199046077,-0.43318724199046077
1983,-0.8652426979133665,-0.8652426979133665,-0.8652426979133665,-0.8652426979133665
1984,-0.5197249450522738,-0.5197249450522738,-0.5197249450522738,-0.5197249450522738
1985,0.04505314317371889,0.04505314317371889,0.04505314317371889,0.04505314317371889
1986,0.4322637035590151,0.4322637035590151,0.4322637035590151,0.4322637035590151
1987,0.5022872379790764,0.5022872379790764,0.5022872379790764,0.5022872379790764
1988,0.6284503040215534,0.6284503040215534,0.6284503040215534,0.6284503040215534
1989,0.7810026742089615,0.7810026742089615,0.7810026742089615,0.7810026742089615
1990,-0.154652567642233,-0.154652567642233,-0.154652567642233,-0.154652567642233
1991,-0.47891552102854673,-0.47891552102854673,-0.47891552102854673,-0.47891552102854673
1992,-1.4236964907985583,-1.4236964907985583,-1.4236964907985583,-1.4236964907985583
1993,-0.5102415778391622,-0.5102415778391622,-0.5102415778391622,-0.5102415778391622
1994,0.44523829345838517,0.44523829345838517,0.44523829345838517,0.44523829345838517
1995,-0.6237994961452508,-0.6237994961452508,-0.6237994961452508,-0.6237994961452508
1996,0.9031752504685502,0.9031752504685502,0.9031752504685502,0.9031752504685502
1997,0.38790646659104877,0.38790646659104877,0.38790646659104877,0.38790646659104877
