,nonCO2_erf
1850,-0.14911612878283403
1851,-0.17582256407356012
1852,-0.6000478264714931
1853,-0.9348346141871091
1854,-0.27998047853240715
1855,-0.5627586617373168
1856,-0.18128726412271895
1857,0.009183531924656131
1858,-0.14052478050395661
1859,-0.40091690503023014
1860,0.03513067089642512
1861,-0.40198737010194086
1862,-0.20393446215572908
1863,-0.27579907596153475
1864,-0.24418871510723927
1865,-0.06417339534584143
1866,0.036654873836451746
1867,-0.35188458202941525
1868,0.1331384997983046
1869,-0.3075484382512941
1870,-0.007554581046814848
1871,0.15713573825930988
1872,0.050794280136669825
1873,-0.9178744385112475
1874,-0.90063584644211
1875,0.16555734891334656
1876,-0.23201971904981847
1877,-0.3376731029198444
1878,-0.03582304910995053
1879,-0.11444435242932685
1880,0.06942352966248326
1881,0.2896070005942771
1882,-1.0680465211489487
1883,-1.2666307652631654
1884,-2.173562233524511
1885,-0.24953378461068212
1886,-0.40739739462349567
1887,-0.3161796838874674
1888,-0.7359505162075091
1889,-0.3602056393110832
1890,-0.36862622744838336
1891,0.011635319299714258
1892,-0.05831626048257671
1893,-0.22569922109186166
1894,0.07092117908624843
1895,-0.24217726394346906
1896,-0.1403740519220439
1897,0.04821556147888789
1898,-0.3089190342803126
1899,-0.5930198359214017
1900,-0.24981245630215598
1901,0.18123170270324462
1902,-0.4301616799873823
1903,-0.6572693539086791
1904,0.04406862591319105
1905,0.14748315068667844
1906,0.150859114470272
1907,0.08883586910366417
1908,-0.5523238541319855
1909,0.01396769647778745
1910,0.7939998594162228
1911,0.7771019173091145
1912,0.2955964296843959
1913,-0.5438499707864116
1914,-0.20273029554775257
1915,0.460783386562508
1916,0.5462086305400677
1917,0.09990279690254156
1918,-0.02771312762358269
1919,0.26934475773344485
1920,-0.05405944092970966
1921,-0.0698155192274244
1922,-0.11059886438085226
1923,-0.29400783472995207
1924,-0.4186962753904444
1925,0.02254673360735948
1926,0.21140681166309666
1927,-0.0525284133911485
1928,0.08674232663188591
1929,-0.5580464458677339
1930,0.17314824937064988
1931,0.5972314213891126
1932,-0.1109404772204644
1933,-1.0593043472535661
1934,-0.7346502410771457
1935,-0.2554041847265347
1936,0.09484952805044705
1937,-0.5616279688615741
1938,-0.7960660681488145
1939,-0.5953615135864947
1940,-0.10520333490633721
1941,-0.7645808202255225
1942,-0.6513759194596136
1943,-0.6725211488604083
1944,-0.30872524501526233
1945,-0.5421781378959076
1946,-0.044460697518026726
1947,0.07576294587620036
1948,0.1823417503140734
1949,-0.06768403213129237
1950,-0.018734100565823364
1951,-0.2326863886543965
1952,-0.2218961835188254
1953,0.5173059933167216
1954,0.19244386642336564
1955,0.1008647613579664
1956,0.627939745152603
1957,0.4136236948267047
1958,-1.1105165602656772
1959,-0.0063600133946173365
1960,0.4808947587455109
1961,0.16463230244219473
1962,-0.020911474658416918
1963,-1.0671222277364778
1964,-0.39137837077370446
1965,-0.5511355608521616
1966,0.23372715150755896
1967,0.6905187323054526
1968,-0.1578400751830894
1969,0.6303466248695444
1970,0.022455215572589227
1971,-0.25465798082949376
1972,0.13473910138347378
1973,-0.48018521821303495
1974,0.08157185562775471
1975,-0.08511514339055593
1976,-0.19740776788203562
1977,0.034041180251390246
1978,0.15250209051193542
1979,0.2034089275889277
1980,-0.054637445781864136
1981,0.8209522633192259
1982,0.26691054368427825
1983,0.09339513101363983
1984,-0.8433179826381801
1985,0.08630119012598336
1986,0.7128743558838719
1987,0.37447885581714324
1988,0.35592124297144423
1989,-0.33180379197384413
1990,-0.23023112443205562
1991,-1.3696791975715241
1992,-1.0358911299294984
1993,-0.1436502816586962
1994,0.13743789808378204
1995,0.760197137852135
1996,0.5944456024635443
1997,0.02829395975625726
1998,0.24815628995710703
1999,-0.13185283513666435
2000,1.169626129981618
2001,0.8402251661847759
2002,0.21268090019261043
2003,0.36251028754445924
2004,0.8646414056497149
2005,0.1998138643711438
2006,0.29487197117864605
2007,-0.3552777125762152
2008,0.10590251463353795
2009,0.6867101707492043
2010,0.9783995635913336
2011,0.4678872425352987
2012,0.18536493851368618
2013,0.15873728824286504
2014,0.6084217423916969
2015,0.9260237828862801
2016,0.7277562080639051
2017,0.8633792696634721
2018,0.8995639398867676
2019,1.0456088721156749
2020,0.10651623609515726
2021,0.3136146437419214
2022,1.1655974145737003
2023,0.6910815458577977
2024,0.5783166440525611
2025,1.0123387959018344
2026,1.0653123816827557
2027,1.1366587644416741
2028,0.8705663913677482
2029,1.170781665554113
2030,0.8692870420032968
2031,0.35463500821673
2032,0.6279236850164245
2033,0.8567599193363584
2034,0.6021679055702296
2035,0.5430683626185657
2036,-0.07100839089377065
2037,0.07608611068106175
2038,0.911912370568015
2039,0.22897506205112128
2040,0.6128268929127398
2041,1.0914952683761694
2042,0.9743096120449701
2043,0.05562655067144462
2044,-0.051728070228513
2045,0.3782178518905863
2046,1.0982665670640759
2047,0.975672757266806
2048,0.2761296668922899
2049,0.20071782173217922
2050,1.0595041005268446
2051,1.1634440986301096
2052,1.01784659108172
2053,1.2447580033895371
2054,-0.5678410908042797
2055,-0.05148734114466613
2056,1.1970126439690114
2057,1.1073038585993942
2058,0.785730770978851
2059,-0.014812037669778011
2060,0.48942342106395564
2061,0.9426521121398483
2062,0.45017962702711456
2063,0.38321552401570624
2064,-0.022334299752619913
2065,0.09289753955702018
2066,0.3920815101674058
2067,0.35186841709643835
2068,0.28779816558330484
2069,0.550205287413458
2070,0.703178431631784
2071,0.37128781681061573
2072,0.34303766046393
2073,0.7717754668997054
2074,0.3274905738105742
2075,0.38928214733763866
2076,0.4287735891950919
2077,-0.10895259196412788
2078,0.3782644419336494
2079,0.7588158251300721
2080,0.7648139271944552
2081,0.8495023948144853
2082,0.021361666484791986
2083,0.4037012699169096
2084,-0.007651915391246877
2085,0.3095719236242829
2086,0.26131490578470995
2087,0.22237711493144996
2088,0.14080381539058573
2089,0.2028767490860477
2090,0.3648916985759656
2091,0.7114584718187484
2092,-0.05601022324130689
2093,0.5707050621633325
2094,0.3779098282867386
2095,-0.17158294952460684
2096,1.0509440536592836
2097,0.4375764507064206
2098,0.024028081642140098
2099,-0.7634737743970916
